time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,-8.658175943274504,-7.086154525556278,25.707284694052493,6.015852928053629,0.46943971501950443,0.0,-7.812174221713313,-4.999080583682217,4.0904491290255605,-0.13286680733916223,0.16722779764640838,0.0,504.20266449796367,505.70067629531803,504.04684624657165,504.7445759012843
4.319999999999996,-9.136526232152157,-7.391160722309899,25.95126363761165,6.008045262654157,0.4794445994628642,0.0,-8.133267993607696,-5.168072548211546,4.039964671807715,-0.1251512075351157,0.16577232065288575,0.0,485.1509678726884,485.0656604443816,486.0429880520281,486.60712289083125
4.379999999999995,-9.633325984129772,-7.70588788508828,26.19010223750639,6.000340491947236,0.489319453954824,0.0,-8.427276373055125,-5.323142190267424,3.9195750426443183,-0.13588952412156005,0.16208835350390052,0.0,466.95504944668994,466.6918905789568,466.8350289365921,465.9817683961469
4.439999999999993,-10.145997270402123,-8.028997925350545,26.417988463236426,5.99233125245442,0.49862343629761874,0.0,-8.662597614260962,-5.44765887114822,3.675826052279614,-0.12907491836207138,0.13487341415361104,0.0,425.4728617315137,423.15892598923404,425.2192278666667,425.78553731826037
4.499999999999992,-10.67397334312243,-8.36021126975765,26.632875712538393,5.984564477750343,0.5065213043353367,0.0,-8.937224455771052,-5.593179993015971,3.4858033379000943,-0.1301986270445135,0.12420594117806352,0.0,447.88609032871256,447.03305512679685,447.8889091139138,447.782275742302
4.559999999999991,-11.217222569589671,-8.699530108162204,26.83382092820998,5.977279135942428,0.5142478862801276,0.0,-9.171948596233838,-5.717940902524899,3.2117313606979767,-0.10799358410221956,0.13662351351075094,0.0,417.1341757726611,418.23380245859767,417.7322441507676,419.6502121995016
4.6199999999999894,-11.773895381308243,-9.045983734902533,27.016779003436564,5.970446220091045,0.5220445829778084,0.0,-9.384853704657912,-5.831040888829671,2.886559337538749,-0.129499271380197,0.11123362472755345,0.0,399.68038903978817,397.3757690922529,400.0360757851795,398.0585342576691
4.679999999999988,-12.345778956934481,-9.400526988974892,27.183831781007843,5.962907467748169,0.5287125137496034,0.0,-9.678514012565227,-5.987452128321782,2.680460146461897,-0.11888518262797729,0.11092869689999837,0.0,447.5908792709086,447.5768920933216,447.84713461434455,448.6956631642725
4.739999999999987,-12.936171841744386,-9.764946150166445,27.339479548205713,5.955661743287333,0.5348790734947366,0.0,-10.001693619096333,-6.160146998727351,2.5060206551061874,-0.1248039136460686,0.07675871417930433,0.0,465.0091153570906,462.33185512528456,463.6292165746555,463.1512525023714
4.799999999999986,-13.544032437546916,-10.138696810274482,27.4811026982834,5.948441815135887,0.5396708075992116,0.0,-10.261190146466898,-6.298732879747368,2.213973583585659,-0.11263134682365622,0.08543794909282729,0.0,421.8860139515538,422.6405080587932,421.23484401029486,422.2726069668004
4.859999999999984,-14.16954699142302,-10.521913879801039,27.608038707038784,5.941369517515467,0.5451633650151662,0.0,-10.589774690559523,-6.475478827846981,2.015493578065105,-0.13121961265392287,0.1015744148642243,0.0,460.21629837325924,461.49883337270666,462.2266652101868,460.7467300300519
4.919999999999983,-14.81445739508098,-10.915568391328778,27.72205713149515,5.9338556692673965,0.5507043064704567,0.0,-10.907817942793189,-6.646697986874824,1.7834465804404613,-0.1153600959081883,0.05834400284116331,0.0,454.2231075798488,450.74781612786023,452.8313105981809,454.0917044471328
4.979999999999982,-15.480285295269441,-11.32052909527182,27.824447765782782,5.927849435413211,0.5542152242236114,0.0,-11.286664713434352,-6.852192113717745,1.6273508651886324,-0.08001911405795811,0.058855557903626406,0.0,485.4540554671014,485.4945167593666,484.30067276922256,486.9441461968981
5.0399999999999805,-16.168388971297972,-11.737569049436251,27.91626175674496,5.922803532724796,0.5573628322964206,0.0,-11.650554569683084,-7.04934714157155,1.4311772458215584,-0.09384347322844414,0.034887860410362855,0.0,477.3032778190724,475.47139287662606,476.5672861645917,475.50366575786273
